task,condition_id,episode_key,step_id,source_dir,label_episode_success,label_episode_failure,label_episode_num_steps,label_episode_max_steps,feat_depth_token_count,feat_depth_unique_count,feat_depth_token_entropy,feat_depth_spatial_boundary_ratio,feat_depth_hamming_prev,feat_depth_change_ratio_prev,feat_depth_change_ratio_rollmean,feat_trace_num_points,feat_trace_start_x,feat_trace_start_y,feat_trace_endpoint_x,feat_trace_endpoint_y,feat_trace_polyline_length,feat_trace_straightness,feat_trace_mean_turn_angle_rad,feat_trace_direction_angle_rad,feat_trace_endpoint_drift_prev,feat_trace_centroid_drift_prev,feat_trace_shape_drift_prev,feat_trace_direction_change_prev_rad,feat_trace_shape_drift_rollmean,feat_model_translation_norm,feat_model_rotation_norm,feat_model_gripper,feat_model_action_jump_prev_l2,feat_model_translation_jump_prev_l2,feat_model_rotation_jump_prev_l2,feat_model_translation_cosine_prev,feat_model_translation_direction_flip,feat_model_gripper_change_prev,feat_env_translation_norm,feat_env_rotation_norm,feat_env_gripper,feat_env_action_jump_prev_l2,feat_env_translation_jump_prev_l2,feat_env_rotation_jump_prev_l2,feat_env_translation_cosine_prev,feat_env_translation_direction_flip,feat_env_gripper_change_prev,feat_env_action_jump_rollmean,diag_inference_time_s,post_reward,post_terminated,post_truncated,post_predicted_terminated,post_env_success,post_drawer_qpos,label_drawer_progress,post_is_grasped,post_consecutive_grasp,post_lifted_object,post_lifted_object_significantly,label_coke_stage,feat_trace_depth_std_norm,feat_trace_depth_gradient_norm,feat_trace_depth_range_norm,feat_trace_endpoint_depth_percentile,diag_trace_endpoint_depth_raw,feat_trace_endpoint_depth_percentile_drift_prev,diag_trace_endpoint_depth_raw_drift_prev
move_near,19,move_near/condition_0019,60,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.7815500543150136,0.7888888888888889,47.0,0.47,0.3233333333333333,5,30.0,130.0,168.0,100.0,152.79975574325107,0.9242372598328936,0.5739723705469734,-0.2140606835638215,0.0,2.408318915758465,6.900817690261394,0.0346493055297014,10.63506577298099,0.0335314914224521,0.1088140581918598,0.996078431372549,0.0848757947476635,0.026626668843363,0.0805910729569559,0.7425240880191453,0.0,0.0,0.0335314918628101,0.1088597690344162,0.0,0.0848961064189903,0.0266266683827984,0.0806124643956319,0.7425240907877669,0.0,0.0,0.1089860472693065,6.681894425302744,0.0,False,False,False,False,,,,,,,0,0.589070675330548,0.11517702857794936,1.809023603979555,0.9253515625,0.5345254048206678,0.0007128906249999067,0.016552165277826325
move_near,19,move_near/condition_0019,61,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.613317568760715,0.8111111111111111,89.0,0.89,0.5633333333333334,5,30.0,130.0,166.0,140.0,184.44708905957376,0.7393293771407887,1.109095384172146,0.0733973259016116,40.049968789001575,8.121576201698783,13.739620483505714,0.2874580094654333,10.813270818033224,0.0395797671411244,0.1117307537470977,0.996078431372549,0.0844597172896002,0.0277536314944479,0.0797695417030184,0.7235911060659415,0.0,0.0,0.0395797666408799,0.1116623251629773,0.0,0.0844928610279174,0.0277536317344404,0.079804633262938,0.7235910968971356,0.0,0.0,0.077107339150515,6.988447532989085,0.0,False,False,False,False,,,,,,,0,0.5268400407278981,0.17281622646846181,1.5722843865982847,0.566064453125,-0.5684107077254648,0.35928710937499997,1.1029361125461326
move_near,19,move_near/condition_0019,62,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,14,3.5705987834431805,0.8222222222222222,27.0,0.27,0.5433333333333333,5,42.0,132.0,166.0,140.0,164.86292435410974,0.7537037027753961,0.541484000476532,0.0644268394255535,0.0,17.857211428439772,11.49255297968956,0.0089704864760582,10.710997051152225,0.0775298880403837,0.4934277925724334,0.0,1.1636976185385588,0.0947666621256797,0.5941710071151841,-0.2286501862827741,1.0,0.996078431372549,0.0775298889687677,0.4933879364438953,0.9960784316062928,1.1637217969730842,0.0947666624626751,0.5942183592962249,-0.2286501798382144,1.0,0.9960784316062928,0.444370254806664,7.083448256365955,0.0,False,False,False,False,,,,,,,0,0.7087939698518014,0.21407910161097743,1.763907192355318,0.516962890625,-0.6411883379944651,0.04910156249999997,0.0727776302690003
move_near,19,move_near/condition_0019,63,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.6430968080241377,0.8388888888888889,50.0,0.5,0.5533333333333333,5,26.0,127.0,170.0,91.0,149.65874029534942,0.9918017633270714,0.2296273505571856,-0.2449786631268641,49.16299421312742,13.296616110875728,22.55792412433316,0.3094055025524178,15.930032529176144,0.0695657437162724,0.5182070011416775,0.0,0.4342625964892876,0.0122589305225909,0.4340895314702487,0.9919481782295628,0.0,0.0,0.0695657439251575,0.5353596186073808,0.9960784316062928,0.4246206516400953,0.0122589316625283,0.424443655146066,0.9919481768215884,0.0,0.0,0.5576117698803656,6.987115823663771,0.0,False,False,False,False,,,,,,,0,0.474437958960982,0.09630039848682999,1.3447153809430077,0.870517578125,-0.11072129895484528,0.35355468749999996,0.5304670390396198
move_near,19,move_near/condition_0019,64,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,16,3.6223147932510407,0.8222222222222222,37.0,0.37,0.38,5,26.0,120.0,170.0,91.0,148.2065662380607,0.9911242117379744,0.2472081134650746,-0.1987306725412354,0.0,8.560373823613089,5.02154047875595,0.0462479905856287,13.024005860926223,0.0940614324540049,0.5171186606622645,0.0,0.026403550753532,0.026174774061134,0.0034682409436094,0.9934988435107178,0.0,0.0,0.0940614325722637,0.5339350833514563,0.9960784316062928,0.026408125768111,0.0261747735735605,0.0035029037893167,0.9934988451495148,0.0,0.0,0.5382501914604302,7.008823493495584,0.0,False,False,False,False,,,,,,,0,0.3783334125876003,0.0691065972017923,1.0634235351191883,0.85806640625,-0.14958450223495762,0.012451171875,0.038863203280112335
move_near,19,move_near/condition_0019,65,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.6499082112688046,0.8333333333333334,55.0,0.55,0.4733333333333333,5,30.0,108.0,166.0,102.0,137.27225426884866,0.9916955857322562,0.1231112192245441,-0.0440890573980718,11.704699910719626,1.4142135623730951,5.298372210900503,0.1546416151431637,10.95927893799654,0.0938370203234267,0.5408170623250682,0.0,0.0334412816120979,0.0017647578435785,0.0333946843915789,0.9998264301426716,0.0,0.0,0.0938370204819464,0.5587213982155983,0.9960784316062928,0.0348168237368516,0.0017647575587034,0.0347720699108062,0.9998264301991172,0.0,0.0,0.1619485337150193,7.016099074855447,0.0,False,False,False,False,,,,,,,0,0.39043667824362926,0.06980157664231863,1.3205010118654912,0.880625,-0.06206488131892448,0.022558593750000022,0.08751962091603313
move_near,19,move_near/condition_0019,66,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.5471410243329777,0.8444444444444444,57.0,0.57,0.4966666666666666,5,53.0,100.0,122.0,123.0,109.24580658288797,0.6657682199333532,1.1138277873155746,0.3217505543966422,48.75448697299562,13.02919797992187,15.40069378045645,0.3658396117947138,8.573535490037635,0.0192287097124246,0.1405689736906337,0.996078431372549,1.194727701540702,0.1090723087185011,0.6506191442418112,-0.7541819792986559,1.0,0.996078431372549,0.0192287093353979,0.1404345286370836,0.9960784316062928,0.6887878943138136,0.1090723086204223,0.6800970481081863,-0.7541819826574259,1.0,0.0,0.2500042812729254,6.960242978297174,0.0,False,False,False,False,,,,,,,0,0.2629368495817456,0.08859731951961079,0.8559512968406758,0.595576171875,-0.6504580356917993,0.285048828125,0.5883931543728748
move_near,19,move_near/condition_0019,67,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.3877103137946643,0.7944444444444444,55.0,0.55,0.5566666666666668,5,71.0,100.0,128.0,79.0,84.68398214851388,0.7173183009676852,1.7765062892855006,-0.3529903878269104,44.40720662234904,6.280127387243035,11.950596310805896,0.6747409422235524,10.883220767387618,0.0197601574631039,0.1503796879390487,0.996078431372549,0.0139625951594851,0.0015795378124012,0.0138729637744381,0.9970885232504096,0.0,0.0,0.0197601571561595,0.1502313874837657,0.9960784316062928,0.0139686685831573,0.001579537987709,0.0138790764005199,0.9970885225173498,0.0,0.0,0.2458577955446075,6.946653165854514,0.0,False,False,False,False,,,,,,,0,0.27164365313621014,0.06974513400904167,0.7987684769938039,0.879794921875,-0.48059618629248774,0.28421874999999996,0.16986184939931154
move_near,19,move_near/condition_0019,68,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,14,3.287320138141985,0.7777777777777778,19.0,0.19,0.4366666666666667,5,71.0,100.0,128.0,79.0,84.68398214851388,0.7173183009676852,1.7765062892855006,-0.3529903878269104,0.0,0.0,0.0,0.0,9.11709669708745,0.0192287097124246,0.1503495284446358,0.996078431372549,0.0034148290754558,0.0015795378124012,0.0030275597291833,0.9970885232504096,0.0,0.0,0.0192287093353979,0.1503148678855195,0.9960784316062928,0.0034173549288505,0.001579537987709,0.0030304082984184,0.9970885225173498,0.0,0.0,0.2353913059419405,6.760210106149316,0.0,False,False,False,False,,,,,,,0,0.2523712181819068,0.06777032690605182,0.7640944501634138,0.835673828125,-0.502594237759314,0.04412109374999995,0.021998051466826263
move_near,19,move_near/condition_0019,69,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.3678169393693365,0.7611111111111111,47.0,0.47,0.4033333333333333,5,58.0,97.0,122.0,123.0,108.65278918799368,0.6357836248194132,1.2016740612892118,0.3858826693980738,44.40720662234904,5.614267539047274,11.010954980056692,0.7388730572249842,7.653850430287529,0.0192287097124246,0.0946390689731628,0.996078431372549,0.0618807444878576,0.0,0.0618807444878576,1.0000000000000002,0.0,0.0,0.0192287093353979,0.095102866452886,0.9960784316062928,0.0621746042816008,0.0,0.0621746042816008,1.0,0.0,0.0,0.0265202092645362,6.732248614542186,0.0,False,False,False,False,,,,,,,0,0.2160465753541212,0.08004626776006793,0.8412749352464064,0.614033203125,-0.633817488602701,0.22164062500000004,0.13122325084338704
move_near,19,move_near/condition_0019,70,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.5002325545311064,0.8,26.0,0.26,0.3066666666666666,5,58.0,97.0,146.0,92.0,103.9207253288132,0.8481650865964738,1.0251686366440018,-0.0567571578220933,39.20459156782532,7.641989269817114,12.571844531907796,0.4426398272201672,7.860933170654829,0.0192287097124246,0.1162352226874494,0.996078431372549,0.0277459275488759,0.0,0.0277459275488759,1.0000000000000002,0.0,0.0,0.0192287093353979,0.1167627365984803,0.9960784316062928,0.0277509086580452,0.0,0.0277509086580452,1.0,0.0,0.0,0.0311142892894988,6.735793344676495,0.0,False,False,False,False,,,,,,,0,0.30993058995219147,0.053948046775197996,1.025012888728762,0.883447265625,-0.3403168962199794,0.2694140625,0.29350059238272164
move_near,19,move_near/condition_0019,71,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,16,3.473291923539528,0.8166666666666667,25.0,0.25,0.3266666666666666,5,71.0,97.0,122.0,123.0,113.09467737838428,0.5061695957089141,2.011407533795623,0.4714599500609072,39.20459156782532,7.022819946431771,14.015471960180257,0.5282171078830009,12.532757157381582,0.0192287097124246,0.1405689736906337,0.996078431372549,0.047271409880564,0.0,0.047271409880564,1.0000000000000002,0.0,0.0,0.0192287093353979,0.1404345286370836,0.9960784316062928,0.0472941461832923,0.0,0.0472941461832923,1.0,0.0,0.0,0.0457398863743127,6.720087840221822,0.0,False,False,False,False,,,,,,,0,0.19654092827676312,0.06585521940766774,0.6772841831072904,0.567578125,-0.6488488315353482,0.31586914062499993,0.3085319353153688
move_near,19,move_near/condition_0019,72,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,16,3.5050626638245257,0.8222222222222222,27.0,0.27,0.26,5,71.0,97.0,170.0,91.0,105.68930800121215,0.9384265391136984,0.6310736699041206,-0.0605320197821071,57.68882040742383,28.8360885003497,20.002543761582835,0.5319919698430144,15.529953417890296,0.1568697244323358,0.2530313096098408,0.0,1.0838652340841757,0.1696347829371783,0.3921933765741119,-0.6295754620300464,1.0,0.996078431372549,0.1568697270568097,0.2528764304359936,0.9960784316062928,0.4264817239177622,0.1696347852044831,0.3912936243851863,-0.6295754572650907,1.0,0.0,0.1671755929196999,6.757687548175454,0.0,False,False,False,False,,,,,,,0,0.2873052034204652,0.09138302960685597,0.967829779428676,0.504775390625,-0.6800919058276153,0.06280273437500006,0.031243074292267026
move_near,19,move_near/condition_0019,73,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.492209960995991,0.8055555555555556,28.0,0.28,0.2666666666666666,5,53.0,93.0,170.0,91.0,118.71686674726996,0.9856821189329972,0.2200754036247591,-0.0170923523977168,0.0,4.118252056394808,8.851517592582754,0.0434396673843902,14.28984443811528,0.1145690815543485,0.2088460931276371,0.0,0.282124409580285,0.0490906708648502,0.2778206049145083,0.9827360597690072,0.0,0.0,0.1145690778358689,0.2117688034315251,0.9960784316062928,0.281073950381035,0.0490906765043453,0.276753809482627,0.982736059022589,0.0,0.0,0.2516166068273632,6.664365635253489,0.0,False,False,False,False,,,,,,,0,0.3418510010590261,0.07811493768541605,1.1197289608096102,0.853349609375,-0.40928937555138434,0.34857421875000005,0.2708025302762309
move_near,19,move_near/condition_0019,74,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.49450559623077,0.8333333333333334,30.0,0.3,0.2833333333333334,5,58.0,85.0,168.0,100.0,146.0099599807512,0.7603455036252892,1.0859864698360402,0.1355277139855007,9.219544457292889,11.93649864910141,12.755150437562897,0.1526200663832178,13.869737263909494,0.0058069856573603,0.0711103579553057,0.996078431372549,1.0260507997683013,0.1124397257148978,0.219009840739477,0.3886237969008725,0.0,0.996078431372549,0.0058069857999199,0.0710570112584195,0.9960784316062928,0.2478087331141528,0.112439721956196,0.2208313318667773,0.3886237961143088,0.0,0.0,0.3184548024709833,6.797384183853865,0.0,False,False,False,False,,,,,,,0,0.41311446501335036,0.07471464282736379,1.2569278746054866,0.86615234375,-0.16398108259204355,0.012802734375000013,0.24530829295934078
move_near,19,move_near/condition_0019,75,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,16,3.5625019870434462,0.8222222222222222,51.0,0.51,0.3633333333333333,5,68.0,81.0,168.0,100.0,158.11430300558305,0.6437684352767893,1.1834479947613887,0.1877619465135934,0.0,1.0000000000000029,5.494664357926446,0.0522342325280926,9.0337774626907,0.0192287097124246,0.1229822505907449,0.996078431372549,0.077719440606034,0.0245116262234456,0.0737529092849695,-0.8837272665165473,1.0,0.0,0.0192287093353979,0.1240567930088196,0.9960784316062928,0.0777829286600046,0.0245116259905704,0.0738198088742158,-0.8837272685410912,1.0,0.0,0.2022218707183974,6.784274201840162,0.0,False,False,False,False,,,,,,,0,0.3412047679479769,0.07698896275173912,1.2111683640493707,0.858876953125,-0.13674918577470319,0.007275390625000044,0.027231896817340367
move_near,19,move_near/condition_0019,76,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.643270326529645,0.8555555555555555,35.0,0.35,0.3866666666666667,5,68.0,81.0,168.0,100.0,158.15853585538412,0.6435883899042758,1.194398618611855,0.1877619465135934,0.0,0.3999999999999915,0.10304792792331,0.0,6.117620907804217,0.0106848834720163,0.0902485328690207,0.996078431372549,0.0469364065475323,0.0099824508304978,0.0458625875307088,0.935138691581912,0.0,0.0,0.0106848834133973,0.0904414786489808,0.9960784316062928,0.0470044440169443,0.0099824506141512,0.0459322156778669,0.9351386872250096,0.0,0.0,0.1241987019303672,6.758981194347143,0.0,False,False,False,False,,,,,,,0,0.3363848386786602,0.10131857626269328,1.1118055964790436,0.85447265625,-0.1382237667271561,0.004404296874999991,0.0014745809524529252
move_near,19,move_near/condition_0019,77,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.606321440160046,0.8555555555555555,30.0,0.3,0.3866666666666666,5,68.0,81.0,168.0,100.0,147.44371183860608,0.6903583487656902,1.1733442520482338,0.1877619465135934,0.0,3.0594117081556726,5.180095012345284,0.0,3.59260243273168,0.0192287097124246,0.1529306953031738,0.996078431372549,0.0651180384389699,0.0099824508304978,0.0643483457872528,0.935138691581912,0.0,0.0,0.0192287093353979,0.1527791267698152,0.0,0.9982107385982034,0.0099824506141512,0.064442124586755,0.9351386872250096,0.0,0.9960784316062928,0.3743327037583841,6.740103169344366,0.0,False,False,False,False,,,,,,,0,0.27733365461314485,0.0699638970414457,0.9663724924385156,0.84486328125,-0.2647722519049046,0.009609375000000031,0.1265484851777485
move_near,19,move_near/condition_0019,78,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,17,3.676517310390794,0.85,17.0,0.17,0.2733333333333333,5,71.0,81.0,168.0,100.0,165.14631354510047,0.598519629190627,1.192230847705723,0.1934273267108474,0.0,3.0,7.263447665391723,0.0056653801972541,4.182196868553439,0.0106848834720163,0.0802816183701124,0.996078431372549,0.075390996539976,0.0099824508304978,0.0747271907320713,0.935138691581912,0.0,0.0,0.0106848834133973,0.0804557239551267,0.0,0.0754946098595473,0.0099824506141512,0.07483172320334,0.9351386872250096,0.0,0.0,0.3735699308248983,6.8211500914767385,0.0,False,False,False,False,,,,,,,0,0.30123601582551934,0.08140028037139477,1.0201647854598346,0.838408203125,-0.21856923216079494,0.006455078125000013,0.046203019744109675
move_near,19,move_near/condition_0019,79,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0019,0,1,80,80,100,15,3.6031136555466894,0.8722222222222222,19.0,0.19,0.2199999999999999,5,68.0,82.0,166.0,112.0,151.02292966331044,0.6786322052620753,1.3371072037970928,0.2970642123410428,12.16552506059644,3.676955262170049,10.23765195926186,0.1036368856301952,7.560398212332956,0.0150656238184153,0.1503495284446358,0.996078431372549,0.0717492000301207,0.0049904347173345,0.0715754375906588,0.9822532295647188,0.0,0.0,0.0150656235257125,0.1503148678855195,0.0,0.0719032298131448,0.0049904343969364,0.0717298405274387,0.9822532326850252,0.0,0.0,0.3818695260902985,6.743479140102863,0.0,False,True,False,False,,,,,,,0,0.34592491984981183,0.09475934554318434,1.0271322221922807,0.82322265625,-0.18852422712125116,0.015185546874999956,0.03004500503954377
move_near,20,move_near/condition_0020,0,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,13,3.4146677703306465,0.75,,,,5,238.0,115.0,110.0,100.0,184.00259506401557,0.7004026723824391,1.4412939809101486,-3.024937218148724,,,,,,0.0979370917583197,0.1652977435540732,0.996078431372549,,,,,,,0.0979370913776697,0.1653490731317626,0.0,,,,,,,,7.028739952482283,0.0,False,False,False,False,,,,,,,0,0.3400922722053753,0.11447276667256855,1.1048315701957692,0.532021484375,0.027511292947502732,,
move_near,20,move_near/condition_0020,1,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,13,3.3980653736013253,0.7388888888888889,10.0,0.1,0.1,5,232.0,52.0,110.0,100.0,175.03319687232204,0.7490179878746782,1.268988424736026,2.7667519382341954,0.0,14.449913494550746,22.96697402096272,0.4914961507966673,22.96697402096272,0.1551722136404087,0.2689230859059064,0.996078431372549,0.3586888899077979,0.1346141457055742,0.3324706776833813,0.5115813518195913,0.0,0.0,0.1551722114912925,0.268822758641956,0.0,0.3583568100035224,0.1346141461135599,0.3321123830001191,0.5115813328824718,0.0,0.0,0.3583568100035224,7.002592733129859,0.0,False,False,False,False,,,,,,,0,0.4370461182414583,0.08073492929711229,1.1684701969091904,0.53390625,0.04354881512710833,0.0018847656250000622,0.016037522179605596
move_near,20,move_near/condition_0020,2,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,16,3.559554780275722,0.8,55.0,0.55,0.325,5,207.0,127.0,94.0,128.0,162.01815676141626,0.6974800044080279,0.6207083874067866,3.1327433270735354,32.2490309931942,23.994165957582272,29.269870899780773,0.36599138883934,26.118422460371747,0.1565731234391369,0.3620310111614773,0.996078431372549,0.4754913000205666,0.0916177865447613,0.4665813515174895,0.8272981976634332,0.0,0.0,0.1565731217154111,0.3618551106297146,0.0,0.4759996688142631,0.0916177846835147,0.4670994179411631,0.827298200413408,0.0,0.0,0.4171782394088927,6.977420395240188,0.0,False,False,False,False,,,,,,,0,0.19272606128794179,0.07332463257967653,0.6957574385079041,0.6220703125,0.13290495248172707,0.08816406249999997,0.08935613735461874
move_near,20,move_near/condition_0020,3,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,16,3.695750409592703,0.7888888888888889,83.0,0.83,0.4933333333333333,5,191.0,127.0,94.0,128.0,145.83438527596095,0.6651734041917502,0.6597901947198112,3.13128374044355,0.0,3.352610922848031,6.776438542936894,0.0014595866299855,19.671094487893463,0.0935661019541791,0.2056483051349005,0.996078431372549,0.2161215570422761,0.088311792213518,0.1972550500606112,0.8693138430652626,0.0,0.0,0.0935661013166444,0.208491413774948,0.0,0.2164061666025474,0.088311793158065,0.1975668396589282,0.8693138303706777,0.0,0.0,0.3502542151401109,7.036213932558894,0.0,False,False,False,False,,,,,,,0,0.19445268470232993,0.06632116092026256,0.6350013651364725,0.613017578125,-0.1237428875682859,0.009052734374999982,0.25664784005001295
move_near,20,move_near/condition_0020,4,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,16,3.67229989440116,0.7666666666666667,57.0,0.57,0.6499999999999999,5,182.0,107.0,97.0,145.0,146.4615280986376,0.6357127772784783,0.6865462639281136,2.72118730238705,17.26267650163207,1.999999999999997,18.2764387913976,0.4100964380564997,18.10758274470509,0.1037082527271566,0.2056483051349005,0.996078431372549,0.0109677700644706,0.0109677700644706,0.0,0.9991019415840984,0.0,0.0,0.1037082513492622,0.208491413774948,0.0,0.0109677707712382,0.0109677707712382,0.0,0.9991019399933792,0.0,0.0,0.2344578687293496,6.999526002444327,0.0,False,False,False,False,,,,,,,0,0.22202999530354084,0.07012058065757536,0.7588187359392344,0.65474609375,-0.17320539961636694,0.04172851562500002,0.04946251204808104
move_near,20,move_near/condition_0020,5,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,16,3.625451855165263,0.7666666666666667,81.0,0.81,0.7366666666666667,5,170.0,107.0,94.0,128.0,116.31280418187085,0.6778957442036766,0.706051047560447,2.872003575668867,17.26267650163207,5.2153619241621225,8.259612343955283,0.150816273281817,11.104163226096594,0.0645405488900012,0.2901816046975993,0.996078431372549,0.3007851376695521,0.068852754200206,0.2927985609287338,0.7604656304059533,0.0,0.0,0.0645405473144369,0.2817079449633938,0.0,0.3010886179432441,0.0688527533784508,0.2931103106463146,0.7604656309857645,0.0,0.0,0.1761541851056766,7.179044076241553,0.0,False,False,False,False,,,,,,,0,0.24131056861167627,0.08390823732248272,0.9016712513934141,0.60890625,0.040667156634629574,0.04583984375000005,0.21387255625099652
move_near,20,move_near/condition_0020,6,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,17,3.776692666582519,0.8277777777777777,76.0,0.76,0.7133333333333333,5,154.0,92.0,94.0,135.0,101.20523451956473,0.7293826498823254,0.5874702470020919,2.519768365759204,7.0,3.4176014981269978,13.586136411260444,0.3522352099096637,13.374062515537778,0.1067876668992811,0.1652977435540732,0.996078431372549,0.2828907944043564,0.0790446516865402,0.2716231665349651,0.676207864787721,0.0,0.0,0.1067876656465488,0.1653490731317626,0.0,0.2829737307749003,0.0790446510945191,0.2717095424198633,0.6762078618535466,0.0,0.0,0.1983433731631275,7.021924111992121,0.0,False,False,False,False,,,,,,,0,0.20239627521788844,0.0434275225298585,0.638313295469258,0.63220703125,-0.23748994464142792,0.023300781250000013,0.2781571012760575
move_near,20,move_near/condition_0020,7,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,17,3.758254113587403,0.7888888888888889,31.0,0.31,0.6266666666666667,5,153.0,93.0,97.0,145.0,109.76154464657937,0.6962355799951178,0.6507706799752824,2.393214606066275,10.44030650891055,2.236067977499777,4.937622798488476,0.1265537596929284,8.927790517901402,0.104980508401221,0.161715502609833,0.996078431372549,0.0057241013790907,0.0031590756248025,0.0047734241163851,0.9997005547046988,0.0,0.0,0.1049805090746919,0.1617031229845356,0.0,0.0057259512657923,0.0031590722501277,0.0047756445027557,0.9997005553435612,0.0,0.0,0.1965960999946455,6.844849310815334,0.0,False,False,False,False,,,,,,,0,0.25522122228702426,0.06827491092585408,0.8069982851518297,0.66845703125,-0.17792880545896284,0.036250000000000004,0.059561139182465084
move_near,20,move_near/condition_0020,8,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,17,3.7945829444926256,0.8111111111111111,28.0,0.28,0.45,5,150.0,84.0,97.0,145.0,100.70628823962484,0.8024167786927933,0.2910613031004254,2.2861339075538893,0.0,2.683281572999735,4.1350873634238905,0.1070806985123855,7.55294885772427,0.1067876668992811,0.161715502609833,0.996078431372549,0.0031590756248025,0.0031590756248025,0.0,0.9997005547046988,0.0,0.0,0.1067876656465488,0.1617031229845356,0.0,0.0031590722501277,0.0031590722501277,0.0,0.9997005553435612,0.0,0.0,0.0972862514302734,6.74767042696476,0.0,False,False,False,False,,,,,,,0,0.23934621455231817,0.072973159807048,0.7373531432977111,0.668896484375,-0.1881394536987446,0.0004394531250000444,0.010210648239781767
move_near,20,move_near/condition_0020,9,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,18,3.886683165707841,0.8166666666666667,35.0,0.35,0.3133333333333333,5,135.0,84.0,97.0,145.0,85.70628823962484,0.838537473871105,0.2910613031004254,2.127920716954292,0.0,3.0,7.391431384967474,0.1582131905995973,5.488047182293279,0.104980508401221,0.086436113489006,0.996078431372549,0.0812514513178837,0.0031590756248025,0.0811900152879602,0.9997005547046988,0.0,0.0,0.1049805090746919,0.0864306624901567,0.0,0.0812579783652086,0.0031590722501277,0.0811965474051649,0.9997005553435612,0.0,0.0,0.0300476672937095,6.75856620632112,0.0,False,False,False,False,,,,,,,0,0.1768832511459024,0.04435956329686194,0.5781327031849501,0.67296875,-0.21729205316509118,0.00407226562499996,0.029152599466346574
move_near,20,move_near/condition_0020,10,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0020,0,1,80,80,100,17,3.740217099265752,0.8055555555555556,44.0,0.44,0.3566666666666667,5,133.0,84.0,99.0,145.0,89.40720662234904,0.781094988714438,0.523598775598299,2.0792856508745867,2.0,2.2627416997969543,2.8729969028752613,0.0486350660797052,4.7998385504222085,0.1102496750783561,0.0869136675482383,0.996078431372549,0.0182964218137918,0.0158828205922071,0.0090826791875502,0.9903015995310382,0.0,0.0,0.1102496754862499,0.0867369299307041,0.0,0.0182978245191281,0.0158828198909759,0.0090855057340594,0.9903016004705144,0.0,0.0,0.0342382917114882,6.691334303468466,0.0,False,False,False,False,,,,,,,0,0.19099063639918462,0.05452023221931261,0.674669870294311,0.64236328125,-0.3133811986570128,0.03060546875000003,0.09608914549192163
